observation_id,license,scientific_name,uri,uuid,md5,filename,latitude,longitude,obscured,geoprivacy,elevation,elev_units
3284264,cc-by-nc,Himantopus mexicanus,https://inaturalist-open-data.s3.amazonaws.com/photos/3796679/large.jpg,76139d06-a2b9-4d0c-90d4-09227d94bb20,a16a4c863a8ce6f97a6fd881b24eaf0f,76139d06-a2b9-4d0c-90d4-09227d94bb20.jpg,34.1057555,-118.2427883,FALSE,,150,meters
3307529,cc-by-nc,Turdus merula,https://inaturalist-open-data.s3.amazonaws.com/photos/3822604/large.JPG,3f09f749-d313-4ab6-b210-6fd7e8c26a3f,65358a3ba68514847eaf0c276170423b,3f09f749-d313-4ab6-b210-6fd7e8c26a3f.JPG,52.265589,10.535888,FALSE,,77,meters
3317053,cc-by-nc-sa,Zenaida macroura,https://inaturalist-open-data.s3.amazonaws.com/photos/3832899/large.jpeg,24f1313e-0cfe-4fab-a3cc-3faf45ed3da2,4b686cace2d2c31611a9600c3175f7d2,24f1313e-0cfe-4fab-a3cc-3faf45ed3da2.jpeg,27.75971985,-82.22847748,FALSE,,41,meters
3344518,cc-by-nc,Zenaida macroura,https://inaturalist-open-data.s3.amazonaws.com/photos/3862504/large.jpg,7257670e-e6fc-4d65-853b-565fbcdda7f8,db7fc107529d2d910dbc89104ea5a8db,7257670e-e6fc-4d65-853b-565fbcdda7f8.jpg,34.18514884,-117.3243261,FALSE,,529,meters
3372782,cc-by-nc,Meleagris gallopavo,https://inaturalist-open-data.s3.amazonaws.com/photos/3894487/large.jpg,4b70cbb2-d959-46e1-9f53-e6b95b8d2603,45ab6ae62392770ca496fc0ac2661191,4b70cbb2-d959-46e1-9f53-e6b95b8d2603.jpg,41.70027514,-72.70929775,FALSE,,49,meters
3381807,cc-by-nc,Regulus satrapa,https://inaturalist-open-data.s3.amazonaws.com/photos/3907580/large.JPG,607d6fe0-7ba4-442e-af67-2e77c6820061,d0403efa6c7bcef38b61b4e886dcaf8a,607d6fe0-7ba4-442e-af67-2e77c6820061.JPG,45.47896833,-122.497335,FALSE,,107,meters
3381807,cc-by-nc,Regulus satrapa,https://inaturalist-open-data.s3.amazonaws.com/photos/3907581/large.JPG,befce4d7-6248-4d5e-8e88-48383e28d518,579ca4aa1083a1aaa13d5b88a5264342,befce4d7-6248-4d5e-8e88-48383e28d518.JPG,45.47896833,-122.497335,FALSE,,107,meters
3381807,cc-by-nc,Regulus satrapa,https://inaturalist-open-data.s3.amazonaws.com/photos/3907583/large.JPG,82028d9f-7d92-49ca-962d-c824b6dc56b2,e998d0ea08245df12311f7f6071d0336,82028d9f-7d92-49ca-962d-c824b6dc56b2.JPG,45.47896833,-122.497335,FALSE,,107,meters
3382599,cc-by-nc,Passer domesticus,https://inaturalist-open-data.s3.amazonaws.com/photos/3908761/large.JPG,ac8edd1d-5d34-4cd6-96bd-7c231475f6af,7a086f94ddf69230fa68992ba038f77c,ac8edd1d-5d34-4cd6-96bd-7c231475f6af.JPG,34.1164364,-117.5255508,TRUE,obscured,396,meters
3382599,cc-by-nc,Passer domesticus,https://inaturalist-open-data.s3.amazonaws.com/photos/3908762/large.JPG,300b0639-0798-4a06-81f6-861342849d7f,0512fbcef332d9edfda8005dc2dda7b2,300b0639-0798-4a06-81f6-861342849d7f.JPG,34.1164364,-117.5255508,TRUE,obscured,396,meters
3390893,cc-by-nc,Turdus migratorius,https://inaturalist-open-data.s3.amazonaws.com/photos/3920975/large.jpg,8f00f903-a134-46da-b754-e60ca8c4ae50,9f35fd57f3aa7f656672d14337bae2d8,8f00f903-a134-46da-b754-e60ca8c4ae50.jpg,47.38272833,-91.19553,FALSE,,391,meters
3419316,cc-by-nc,Calcarius ornatus,https://inaturalist-open-data.s3.amazonaws.com/photos/3959857/large.jpg,4fcc7c59-9f78-4880-b8f3-b683c206c706,c9d2c35424a2e928db0b18b005a07c04,4fcc7c59-9f78-4880-b8f3-b683c206c706.jpg,47.15741818,-99.4955722,FALSE,,565,meters
3437801,cc-by-nc,Empidonax difficilis,https://inaturalist-open-data.s3.amazonaws.com/photos/3984144/large.JPG,cc34de74-4a47-4e8b-ba35-cb4cf55eca94,5a6f45d538192e05eedca5908d415fe6,cc34de74-4a47-4e8b-ba35-cb4cf55eca94.JPG,38.36913833,-122.501825,FALSE,,146,meters
3453722,cc-by-nc,Cardinalis cardinalis,https://inaturalist-open-data.s3.amazonaws.com/photos/4007649/large.jpg,10b3607a-6495-45de-b2e9-d7df56abbd20,805b417116fc3b54f9e7bf4abbe708e3,10b3607a-6495-45de-b2e9-d7df56abbd20.jpg,29.939145,-97.898024,FALSE,,203,meters
3458618,cc-by-nc,Turdus migratorius,https://inaturalist-open-data.s3.amazonaws.com/photos/4014473/large.jpg,dfc1ce91-a7f8-4c90-819e-746d555a542e,00534c866f755c2d81e4abf789ab73b1,dfc1ce91-a7f8-4c90-819e-746d555a542e.jpg,47.38593167,-91.24491167,FALSE,,390,meters
3459318,cc-by-nc-sa,Columba livia,https://inaturalist-open-data.s3.amazonaws.com/photos/4015536/large.jpeg,18d9c762-0eb6-4a16-bcf8-ba1a90b603f4,35733793f3886bcd910040358868668f,18d9c762-0eb6-4a16-bcf8-ba1a90b603f4.jpeg,40.75276004,-73.87549976,FALSE,,10,meters
3473416,cc-by-nc,Haemorhous mexicanus,https://inaturalist-open-data.s3.amazonaws.com/photos/4036468/large.jpeg,e9c701a8-ed9c-45d9-b6f1-6b487b224f5c,dc1e19f3f76d8888390159beb49a059d,e9c701a8-ed9c-45d9-b6f1-6b487b224f5c.jpeg,41.79212764,-73.92661639,FALSE,,52,meters
3477957,cc-by-nc-sa,Passerina cyanea,https://inaturalist-open-data.s3.amazonaws.com/photos/4043366/large.jpg,5aef93a1-c868-4e0b-930a-91e8fa698d28,cc3c5adf89a5a4f61e981684e61fcd7e,5aef93a1-c868-4e0b-930a-91e8fa698d28.jpg,38.94622833,-92.44657333,FALSE,,212,meters
3479218,cc-by-nc,Turdus migratorius,https://inaturalist-open-data.s3.amazonaws.com/photos/4045160/large.jpg,967300d7-4d75-4e15-a73b-a99537b35cd0,a22ca9e541a1bca062b76e49b8322e28,967300d7-4d75-4e15-a73b-a99537b35cd0.jpg,44.91255382,-93.08346974,FALSE,,268,meters
3482689,cc-by-nc,Charadrius vociferus,https://inaturalist-open-data.s3.amazonaws.com/photos/4050308/large.jpeg,6eba4d7c-c2c9-49ec-b4d6-3dda3759c6b9,946bae33a3797c53ad7a3f105b5b1b0a,6eba4d7c-c2c9-49ec-b4d6-3dda3759c6b9.jpeg,40.55736719,-105.1422001,FALSE,,1589,meters
3482689,cc-by-nc,Charadrius vociferus,https://inaturalist-open-data.s3.amazonaws.com/photos/4050309/large.jpeg,3e17e293-142a-4737-9aa4-0a8b11ab9518,b1d97d2af7571b88e85e7743133c4bf2,3e17e293-142a-4737-9aa4-0a8b11ab9518.jpeg,40.55736719,-105.1422001,FALSE,,1589,meters
3498337,cc-by-nc-sa,Turdus migratorius,https://inaturalist-open-data.s3.amazonaws.com/photos/4069263/large.jpg,f6490921-5483-409a-8f64-279a68e41a0c,93e43d7e6c7401cc0935a9f7c581fa0b,f6490921-5483-409a-8f64-279a68e41a0c.jpg,38.94123394,-74.89620209,FALSE,,0,meters
3500652,cc-by-nc,Charadrius vociferus,https://inaturalist-open-data.s3.amazonaws.com/photos/4072943/large.jpg,5e382819-ba64-4f46-b16d-64b81e26b290,05b09f88f5f28cd8b625e1472548fc37,5e382819-ba64-4f46-b16d-64b81e26b290.jpg,47.42207974,-91.26635205,FALSE,,430,meters
3520536,cc-by-nc-sa,Passerina cyanea,https://inaturalist-open-data.s3.amazonaws.com/photos/4100903/large.jpg,cba6b319-7090-4cf3-9a6b-d0b69d7420d1,7fcc8c3bfcca8ef1c6d90fe6d95e9151,cba6b319-7090-4cf3-9a6b-d0b69d7420d1.jpg,38.94622833,-92.44657333,FALSE,,212,meters
3527135,cc-by-nc,Hirundo rustica,https://inaturalist-open-data.s3.amazonaws.com/photos/4108085/large.jpg,227c4e78-f3d8-4fd0-a41e-8a8223ae05e7,7f4ce5e3415925716635dfe8b3cc3b4c,227c4e78-f3d8-4fd0-a41e-8a8223ae05e7.jpg,45.2211092,10.2587496,FALSE,,37,meters
3583110,cc-by-nc,Dumetella carolinensis,https://inaturalist-open-data.s3.amazonaws.com/photos/4153966/large.jpg,5b63fd78-e71f-4d63-b84a-890cbcefb749,ea90ad266275d6aa71f5b1b2f1f1eb6c,5b63fd78-e71f-4d63-b84a-890cbcefb749.jpg,40.31873667,-78.73177167,FALSE,,614,meters
3633822,cc-by-nc,Strix aluco,https://inaturalist-open-data.s3.amazonaws.com/photos/4199697/large.jpg,82790bef-ae13-4761-b987-7db7acd4347b,6ddba0d06a5fa730750b6893b675d4c7,82790bef-ae13-4761-b987-7db7acd4347b.jpg,46.129417,11.242521,FALSE,,1060,meters
3647314,cc-by-nc,Anas platyrhynchos,https://inaturalist-open-data.s3.amazonaws.com/photos/4218669/large.JPG,3adbfa06-e458-47e1-95f2-7873f82b1ca9,04f8b83f621e36f41b80853ba713d596,3adbfa06-e458-47e1-95f2-7873f82b1ca9.JPG,37.47631389,-122.1226111,FALSE,,3,meters
3647314,cc-by-nc,Anas platyrhynchos,https://inaturalist-open-data.s3.amazonaws.com/photos/4218670/large.JPG,41169daa-3942-4274-a5d4-b7d9380d8c09,03268cdec1feb8d8e63ef565f46ebae0,41169daa-3942-4274-a5d4-b7d9380d8c09.JPG,37.47631389,-122.1226111,FALSE,,3,meters
3647314,cc-by-nc,Anas platyrhynchos,https://inaturalist-open-data.s3.amazonaws.com/photos/4218671/large.JPG,9fa6e34d-f48b-496e-af4f-050616904f69,801153376748ea20dda75ada677d66bd,9fa6e34d-f48b-496e-af4f-050616904f69.JPG,37.47631389,-122.1226111,FALSE,,3,meters
3647314,cc-by-nc,Anas platyrhynchos,https://inaturalist-open-data.s3.amazonaws.com/photos/4218672/large.JPG,32567140-98be-4342-b370-65c420605f64,c8940e88f3e8a119fb7789934faf3a6a,32567140-98be-4342-b370-65c420605f64.JPG,37.47631389,-122.1226111,FALSE,,3,meters
3658321,cc-by-nc,Turdus migratorius,https://inaturalist-open-data.s3.amazonaws.com/photos/4235236/large.jpg,f1b5c852-81b6-46b3-ba8e-c8979c2a507d,3570dca9c02b8df7757af17515b9b9bb,f1b5c852-81b6-46b3-ba8e-c8979c2a507d.jpg,47.38568219,-91.24379396,FALSE,,390,meters
3676150,cc-by-nc-sa,Callipepla californica,https://inaturalist-open-data.s3.amazonaws.com/photos/4259017/large.jpg,2cf9e335-fcfd-40f2-be53-9008de5ff157,034e8e534407f2da3b3e3a65c070ef72,2cf9e335-fcfd-40f2-be53-9008de5ff157.jpg,35.468912,-120.322781,FALSE,,462,meters
3686443,cc-by-nc-sa,Pipilo maculatus,https://inaturalist-open-data.s3.amazonaws.com/photos/4275272/large.jpeg,f345f7da-10b8-4d64-8d69-a9da94340e38,ba2d35a77f5130902954f70c69c24d14,f345f7da-10b8-4d64-8d69-a9da94340e38.jpeg,36.00813612,-118.53882,FALSE,,1509,meters
3686443,cc-by-nc-sa,Pipilo maculatus,https://inaturalist-open-data.s3.amazonaws.com/photos/4275276/large.jpeg,78ea4694-fc7d-4a1e-8aa1-9adde3cc206c,a57086e7b5499161fbace92eaa4732e8,78ea4694-fc7d-4a1e-8aa1-9adde3cc206c.jpeg,36.00813612,-118.53882,FALSE,,1509,meters
3692747,cc-by-nc,Cardinalis cardinalis,https://inaturalist-open-data.s3.amazonaws.com/photos/4284161/large.jpeg,f9e5a6f7-28ed-4a9a-b403-35d9d37b2e68,c0ed5d9e7b2f34d4e0bc5298248e2b3c,f9e5a6f7-28ed-4a9a-b403-35d9d37b2e68.jpeg,32.49843667,-96.96148,FALSE,,224,meters
3696378,cc-by,Cardinalis cardinalis,https://inaturalist-open-data.s3.amazonaws.com/photos/4289795/large.jpeg,2a4bca6a-f21f-495a-90c9-b12d48be63e7,f723f0209c9e1f131a7de133840fc70b,2a4bca6a-f21f-495a-90c9-b12d48be63e7.jpeg,32.756186,-97.680824,FALSE,,292,meters
3696378,cc-by,Cardinalis cardinalis,https://inaturalist-open-data.s3.amazonaws.com/photos/4289796/large.jpeg,9d634fec-4cf9-4b4c-92d9-b5507b417302,d98f9e2c825437d57c437303634d7a7d,9d634fec-4cf9-4b4c-92d9-b5507b417302.jpeg,32.756186,-97.680824,FALSE,,292,meters
3702732,cc-by-nc,Turdus philomelos,https://inaturalist-open-data.s3.amazonaws.com/photos/4298746/large.jpg,727cb15c-9274-46ea-b3a7-31bbcbd01cd5,83b76112d67cb2cbc09015bcc75906af,727cb15c-9274-46ea-b3a7-31bbcbd01cd5.jpg,-39.68729189,176.8964374,FALSE,,72,meters
3714928,cc-by-nc,Gallinula galeata,https://inaturalist-open-data.s3.amazonaws.com/photos/4316990/large.jpeg,70dc4301-cd23-475c-aed9-00aa444a2554,5f40124f9f5460141598926bd21d9395,70dc4301-cd23-475c-aed9-00aa444a2554.jpeg,19.344705,-70.938039,FALSE,,515,meters
3740103,cc-by-nc,Turdus migratorius,https://inaturalist-open-data.s3.amazonaws.com/photos/4348032/large.jpg,a092cf17-eb4f-48f3-959e-c4d873ff9341,e9403c83b71c16e7b941d908035ad7f4,a092cf17-eb4f-48f3-959e-c4d873ff9341.jpg,45.14391096,-93.30297625,FALSE,,259,meters
3787548,cc-by-nc,Mimus polyglottos,https://inaturalist-open-data.s3.amazonaws.com/photos/4420598/large.jpg,e0116def-55c8-4fa2-b029-fdf9bf606933,1b026c8e65bfde6c8c806adb674a8fc9,e0116def-55c8-4fa2-b029-fdf9bf606933.jpg,34.04168959,-118.3696184,TRUE,obscured,45,meters
3839091,cc-by-nc,Zenaida macroura,https://inaturalist-open-data.s3.amazonaws.com/photos/4493221/large.jpg,f0e24edc-e7ee-41a4-a684-87da95579b70,f6ec217d7cea5a50b57ead77475fb63f,f0e24edc-e7ee-41a4-a684-87da95579b70.jpg,40.77984431,-73.9585905,FALSE,,23,meters
3849903,cc-by-nc,Caprimulgus europaeus,https://inaturalist-open-data.s3.amazonaws.com/photos/4508825/large.jpg,225b410f-c2ae-4df2-9b17-1faa2d7d6227,68905aee4f4952d6417ca9e6603510f3,225b410f-c2ae-4df2-9b17-1faa2d7d6227.jpg,44.70996675,8.833128093,FALSE,,279,meters
3852389,cc-by-nc,Asio flammeus,https://inaturalist-open-data.s3.amazonaws.com/photos/4512156/large.jpg,7b917b63-0e29-4a5f-8b1a-fd714d1fceee,b0db43ef121aa0b4606b08044540a215,7b917b63-0e29-4a5f-8b1a-fd714d1fceee.jpg,42.81642833,-118.89312,FALSE,,1376,meters
4053573,cc-by,Cepphus columba,https://inaturalist-open-data.s3.amazonaws.com/photos/4800684/large.jpg,2047db01-161f-499d-bbe5-9c11b3d1f56f,c94f8d5d944b95368da0377c6e06b1aa,2047db01-161f-499d-bbe5-9c11b3d1f56f.jpg,37.69981519,-123.0031443,FALSE,,-32,meters
4214151,cc-by-nc,Eudocimus albus,https://inaturalist-open-data.s3.amazonaws.com/photos/5027687/large.jpg,4874281e-5091-434c-855a-4f4d6ede0ad4,242e08a7ec20caac749e3c0d285da484,4874281e-5091-434c-855a-4f4d6ede0ad4.jpg,28.062284,-80.624569,FALSE,,10,meters
4214151,cc-by-nc,Eudocimus albus,https://inaturalist-open-data.s3.amazonaws.com/photos/5027688/large.jpeg,8210aae5-4a4d-4eee-a732-e71927583a33,dcf94f10aef2060ff1bbbfa7961947c8,8210aae5-4a4d-4eee-a732-e71927583a33.jpeg,28.062284,-80.624569,FALSE,,10,meters
4228640,cc-by,Cepphus columba,https://inaturalist-open-data.s3.amazonaws.com/photos/5050210/large.jpg,ba1d58eb-97d3-402d-97a2-53b76017afed,3ab6abdbc9caa749f4363356a89f5021,ba1d58eb-97d3-402d-97a2-53b76017afed.jpg,37.69798156,-123.002243,FALSE,,-32,meters
4228642,cc-by,Cepphus columba,https://inaturalist-open-data.s3.amazonaws.com/photos/5050212/large.jpg,f8f70279-d02f-4200-9763-0451c1e0b42e,0adc4a10034ed15c84e8645a3b8428fb,f8f70279-d02f-4200-9763-0451c1e0b42e.jpg,37.69798156,-123.002243,FALSE,,-32,meters
4255999,cc-by-nc,Hymenolaimus malacorhynchos,https://inaturalist-open-data.s3.amazonaws.com/photos/5091200/large.jpeg,25384657-a2e5-40a5-b38b-deb464760920,8f3f588921e7ea54445fd57a9c3fba1b,25384657-a2e5-40a5-b38b-deb464760920.jpeg,-42.76249997,171.245441,FALSE,,296,meters
4256375,cc-by-sa,Turdus philomelos,https://inaturalist-open-data.s3.amazonaws.com/photos/5092411/large.jpeg,8aeebda5-506d-4f59-b187-45bc52ed6132,0ce74c31265d65918501516bf55b828a,8aeebda5-506d-4f59-b187-45bc52ed6132.jpeg,-43.44010676,172.5514965,FALSE,,29,meters
4266966,cc-by-sa,Turdus philomelos,https://inaturalist-open-data.s3.amazonaws.com/photos/5108449/large.jpeg,65655010-8165-4eb3-a3da-55598b4ae766,eb5fae41fb67a4ad268cc5062ce5341c,65655010-8165-4eb3-a3da-55598b4ae766.jpeg,-43.435289,172.587318,FALSE,,18,meters
4286502,cc-by-nc,Spinus tristis,https://inaturalist-open-data.s3.amazonaws.com/photos/5138360/large.jpg,dbde79f6-f3c8-449a-8a05-11d7c1d16f5e,2445fbc051bd57acb991d423336a8981,dbde79f6-f3c8-449a-8a05-11d7c1d16f5e.jpg,40.69091667,-94.059325,FALSE,,354,meters
4286867,cc-by-nc,Spiza americana,https://inaturalist-open-data.s3.amazonaws.com/photos/5138957/large.jpg,8ae75a32-0a2a-477e-adae-75ec4db3b5db,97405d01ed7324dd56eea1a5a7b9062d,8ae75a32-0a2a-477e-adae-75ec4db3b5db.jpg,40.62259936,-94.12587397,FALSE,,341,meters
4290494,cc-by-nc,Tympanuchus cupido,https://inaturalist-open-data.s3.amazonaws.com/photos/5145392/large.jpeg,290a85c2-f3d1-4ab6-b53f-6075cb010f18,b9f39d21d82d72c0c527be858268717a,290a85c2-f3d1-4ab6-b53f-6075cb010f18.jpeg,40.72450354,-94.08256607,TRUE,,352,meters
4290496,cc-by-nc,Zenaida macroura,https://inaturalist-open-data.s3.amazonaws.com/photos/5145397/large.jpeg,7a1842d9-62eb-4687-8965-bae7370e0728,caa41a63242f8a3ac0147fa0c69ec70b,7a1842d9-62eb-4687-8965-bae7370e0728.jpeg,40.61641944,-94.12371944,FALSE,,340,meters
4291304,cc-by-nc-sa,Pellorneum ruficeps,https://inaturalist-open-data.s3.amazonaws.com/photos/5146559/large.jpg,1dd3488b-e973-4d94-a3e1-649359b19ae5,86007cd5193dcd557aab1e3bc41626ed,1dd3488b-e973-4d94-a3e1-649359b19ae5.jpg,24.433415,92.328755,FALSE,,44,meters
4291304,cc-by-nc-sa,Pellorneum ruficeps,https://inaturalist-open-data.s3.amazonaws.com/photos/5146560/large.jpg,ebe4b398-1db6-4ba4-bb08-5273f30f7893,3df1de3c98877b163f9d3804b4f2e35f,ebe4b398-1db6-4ba4-bb08-5273f30f7893.jpg,24.433415,92.328755,FALSE,,44,meters
4367179,cc-by-nc,Scolopax minor,https://inaturalist-open-data.s3.amazonaws.com/photos/5232809/large.jpg,f701ac6c-63ea-4012-ae23-abba6448d2a8,e4b5930f266daee33340e9a1dfe63adb,f701ac6c-63ea-4012-ae23-abba6448d2a8.jpg,43.0292472,-72.54426956,FALSE,,303,meters
4367179,cc-by-nc,Scolopax minor,https://inaturalist-open-data.s3.amazonaws.com/photos/5233003/large.jpg,9b2aa88d-49c5-474c-acf9-9e6802a22ade,de6b5a968a62a7a68ac652d760388cda,9b2aa88d-49c5-474c-acf9-9e6802a22ade.jpg,43.0292472,-72.54426956,FALSE,,303,meters
4373952,cc-by-nc-nd,Sterna paradisaea,https://inaturalist-open-data.s3.amazonaws.com/photos/5243755/large.jpg,143787f3-60a3-4f26-96d2-75dc1c54110d,9f37d7d3a666fe5bf575abc696d79325,143787f3-60a3-4f26-96d2-75dc1c54110d.jpg,57.1231959,-91.66305542,FALSE,,-2,meters
4380906,cc-by-nc-nd,Branta canadensis,https://inaturalist-open-data.s3.amazonaws.com/photos/5255984/large.jpg,b945a215-7cfa-4884-9c3b-76bdf61d1274,bb056151c79c2ba2f4bcb3d134941122,b945a215-7cfa-4884-9c3b-76bdf61d1274.jpg,59.5871601,-95.03294269,FALSE,,34,meters
4380909,cc-by-nc-nd,Somateria mollissima,https://inaturalist-open-data.s3.amazonaws.com/photos/5255988/large.jpg,faf87eb4-805b-4efd-b4d8-917587db3530,944132a2ea1d69bf2fdae3d454b45722,faf87eb4-805b-4efd-b4d8-917587db3530.jpg,59.5871601,-95.03294269,FALSE,,34,meters
4388946,cc-by-nc-nd,Anas rubripes,https://inaturalist-open-data.s3.amazonaws.com/photos/5265699/large.jpg,0d267c32-fd91-4bbc-9213-19eda1b35a2d,d6dc01f9a47e2f78d60b83f9d6e659f3,0d267c32-fd91-4bbc-9213-19eda1b35a2d.jpg,59.14676567,-94.80122178,FALSE,,0,meters
4388966,cc-by-nc-nd,Eremophila alpestris,https://inaturalist-open-data.s3.amazonaws.com/photos/5265725/large.jpg,043282c8-6d22-40f9-9d35-13c2816da2f0,acac6ab4df1dd3064a8349d061ad80c1,043282c8-6d22-40f9-9d35-13c2816da2f0.jpg,59.14676567,-94.80122178,FALSE,,0,meters
4388989,cc-by-nc-nd,Gavia stellata,https://inaturalist-open-data.s3.amazonaws.com/photos/5265753/large.jpg,6d740861-3abe-48af-a9f5-6806ecd48507,86ee6d609c01897cf810da3cd190ee4a,6d740861-3abe-48af-a9f5-6806ecd48507.jpg,59.17492526,-94.8091182,FALSE,,5,meters
4434140,cc-by-nc,Turdus philomelos,https://inaturalist-open-data.s3.amazonaws.com/photos/5335638/large.jpg,699f0cdd-bc8f-4bc7-9b7f-20ec187ca498,19c895d9a453bd6d439b9c959c03069d,699f0cdd-bc8f-4bc7-9b7f-20ec187ca498.jpg,-36.85838667,174.5954883,FALSE,,63,meters
4540477,cc-by-nc,Pycnonotus xanthopygos,https://inaturalist-open-data.s3.amazonaws.com/photos/5498114/large.jpg,26747ba6-da28-46bf-bc6f-de4997bdc65e,cf3c52a11808015a7c8b183345315d0f,26747ba6-da28-46bf-bc6f-de4997bdc65e.jpg,32.767566,35.737211,FALSE,,280,meters
4540477,cc-by-nc,Pycnonotus xanthopygos,https://inaturalist-open-data.s3.amazonaws.com/photos/5498115/large.jpg,69e63703-aa5c-4581-a6ae-1eed09499f0f,68c82dfcbd29c976f7f2c697126a3771,69e63703-aa5c-4581-a6ae-1eed09499f0f.jpg,32.767566,35.737211,FALSE,,280,meters
4554713,cc-by-nc-nd,Branta canadensis,https://inaturalist-open-data.s3.amazonaws.com/photos/5507455/large.jpg,a61ed369-3ce3-4c06-88ba-66ab9c752cfa,766318777594e14f222acce93f4b24c5,a61ed369-3ce3-4c06-88ba-66ab9c752cfa.jpg,57.81830198,-92.85866056,FALSE,,13,meters
4554832,cc-by-nc-nd,Meleagris gallopavo,https://inaturalist-open-data.s3.amazonaws.com/photos/5507600/large.jpeg,bff3afdb-76ce-4b09-b02c-1c991393bd5a,eb7be6c40b053bb377e46c4cc30663d2,bff3afdb-76ce-4b09-b02c-1c991393bd5a.jpeg,42.53107016,-72.18034458,FALSE,,353,meters
4554832,cc-by-nc-nd,Meleagris gallopavo,https://inaturalist-open-data.s3.amazonaws.com/photos/5507602/large.jpeg,60869bac-f978-490c-b220-4ae06d6f1887,a04fb6842161119fd73022d0bafa19ba,60869bac-f978-490c-b220-4ae06d6f1887.jpeg,42.53107016,-72.18034458,FALSE,,353,meters
4554832,cc-by-nc-nd,Meleagris gallopavo,https://inaturalist-open-data.s3.amazonaws.com/photos/5507603/large.jpeg,1f759627-8597-442a-b181-73dcb5059027,934633eab3dc726ee45a58fb434b4dec,1f759627-8597-442a-b181-73dcb5059027.jpeg,42.53107016,-72.18034458,FALSE,,353,meters
4602100,cc-by-nc,Crypturellus soui,https://inaturalist-open-data.s3.amazonaws.com/photos/5563498/large.jpeg,10a251d9-3de7-491b-b32c-8cbb09c3196e,19c93737727295895d40e56709c93ffa,10a251d9-3de7-491b-b32c-8cbb09c3196e.jpeg,5.06455,-75.59228,FALSE,,1299,meters
4602101,cc-by-nc,Crypturellus soui,https://inaturalist-open-data.s3.amazonaws.com/photos/5563499/large.jpeg,b44b6d7f-aaf4-4516-ac06-2299235bf4ab,e13f87cf3da9346d26cd9372f1f45676,b44b6d7f-aaf4-4516-ac06-2299235bf4ab.jpeg,5.06455,-75.59228,FALSE,,1299,meters
4602102,cc-by-nc,Crypturellus soui,https://inaturalist-open-data.s3.amazonaws.com/photos/5563500/large.jpeg,c5f5aaa3-3028-4f99-a0dc-408c68a09166,1c10565f8a152bb3c1051cff0e8ec2bf,c5f5aaa3-3028-4f99-a0dc-408c68a09166.jpeg,5.06455,-75.59228,FALSE,,1299,meters
4604143,cc-by,Haematopus unicolor,https://inaturalist-open-data.s3.amazonaws.com/photos/5566927/large.jpg,8b5207e5-5db1-44c5-ae2a-8fdac8ea6e94,7f5d32faa7c53bf47674787d86ac6e64,8b5207e5-5db1-44c5-ae2a-8fdac8ea6e94.jpg,-45.90157466,170.6321239,FALSE,,100,meters
4651554,cc-by-nc-nd,Zonotrichia querula,https://inaturalist-open-data.s3.amazonaws.com/photos/5629647/large.jpg,cac0cce2-45a8-43b7-99ad-ae9bbc794f40,1be0b7bf3d87449a3877ef37c25d7ea5,cac0cce2-45a8-43b7-99ad-ae9bbc794f40.jpg,59.93978262,-97.04017639,FALSE,,248,meters
4662162,cc-by-nc,Tinamus major,https://inaturalist-open-data.s3.amazonaws.com/photos/5645004/large.jpeg,577ca1d8-97c1-4813-be9c-255c0e570f7f,7cf70982a4a9fdc21ea1f30b7a81a512,577ca1d8-97c1-4813-be9c-255c0e570f7f.jpeg,17.80630786,-96.16187096,FALSE,,802,meters
4774822,cc-by-nc,Bombycilla cedrorum,https://inaturalist-open-data.s3.amazonaws.com/photos/5814539/large.jpg,4054af59-86ee-4c59-af2a-ab7f5e208d9e,37031d756d10ce846ead07d770b46230,4054af59-86ee-4c59-af2a-ab7f5e208d9e.jpg,40.183885,-85.445755,FALSE,,285,meters
4774822,cc-by-nc,Bombycilla cedrorum,https://inaturalist-open-data.s3.amazonaws.com/photos/5814540/large.jpg,534c0da7-fa9a-49d6-b3f5-e6c38e1e8d9b,25eba6ee3fe71b4154f60455e6521f85,534c0da7-fa9a-49d6-b3f5-e6c38e1e8d9b.jpg,40.183885,-85.445755,FALSE,,285,meters
4774822,cc-by-nc,Bombycilla cedrorum,https://inaturalist-open-data.s3.amazonaws.com/photos/5814541/large.jpg,bb3c47b5-7672-4011-9436-7295f38fe375,41932929988cb6dd2b914c0afdefcc38,bb3c47b5-7672-4011-9436-7295f38fe375.jpg,40.183885,-85.445755,FALSE,,285,meters
4774885,cc-by-nc,Hylocichla mustelina,https://inaturalist-open-data.s3.amazonaws.com/photos/5823072/large.jpg,c6fe6162-ebc7-46bd-a853-50735bdc27ab,78a609fc6c4ab011d2bebcb1eec3306c,c6fe6162-ebc7-46bd-a853-50735bdc27ab.jpg,40.183885,-85.445755,FALSE,,285,meters
4774885,cc-by-nc,Hylocichla mustelina,https://inaturalist-open-data.s3.amazonaws.com/photos/5814678/large.jpg,ea8a6d0f-08fc-4098-8e7a-a12fbd8d446f,e38f9f3071df1424b9772eedf921fd04,ea8a6d0f-08fc-4098-8e7a-a12fbd8d446f.jpg,40.183885,-85.445755,FALSE,,285,meters
